,v,vw,o,c,h,l,t,n
355,10304782.0,25.7934,24.94,25.83,26.2,24.88,2021-12-22,44081
356,4694362.0,26.1604,25.9,26.07,26.425,25.88,2021-12-23,36274
357,8833213.0,27.3197,25.94,27.97,28.01,25.505,2021-12-27,56028
358,6779344.0,28.0863,28.275,27.93,28.625,27.7299,2021-12-28,46732
359,7091579.0,28.0372,27.89,27.91,28.51,27.6,2021-12-29,50085
360,5387926.0,27.43,27.91,27.06,28.2,27.01,2021-12-30,40720
361,5037188.0,26.8847,26.88,26.89,27.1898,26.53,2021-12-31,36561
362,9322706.0,27.8126,27.08,28.06,28.14,26.98,2022-01-03,58159
363,13218233.0,29.4634,28.7,29.46,29.935,28.6,2022-01-04,81104
364,9212678.0,29.1851,30.0,28.4,30.09,28.37,2022-01-05,60967
365,7626764.0,29.5462,29.3626,29.62,29.91,28.78,2022-01-06,56016
366,8355386.0,29.7805,29.85,29.67,30.295,29.42,2022-01-07,56650
367,10408578.0,29.1547,29.64,29.42,29.84,28.65,2022-01-10,61598
368,12299207.0,31.2287,29.7581,32.0,32.135,29.485,2022-01-11,75321
369,16272477.0,32.6475,32.83,32.65,33.09,31.89,2022-01-12,64340
370,8108977.0,32.4716,32.66,32.09,33.3079,31.945,2022-01-13,55683
371,11021989.0,32.6899,32.31,33.29,33.37,31.671,2022-01-14,74422
372,9801698.0,33.3145,34.1,32.97,34.395,32.465,2022-01-18,71331
373,8146843.0,32.5914,33.37,32.38,33.535,32.101,2022-01-19,49582
374,8783813.0,32.0053,31.775,31.25,32.87,31.15,2022-01-20,71844
375,9839512.0,30.3268,30.8,30.1,31.04,29.47,2022-01-21,75254
376,10340073.0,29.3372,28.99,30.54,30.69,27.984,2022-01-24,90063
377,14303103.0,31.8851,30.3,33.07,33.4,29.61,2022-01-25,99279
378,12034110.0,33.467,33.54,33.11,34.29,32.33,2022-01-26,104741
379,8770809.0,33.102,33.86,32.95,34.4884,32.27,2022-01-27,76828
380,7526797.0,32.9661,33.07,33.17,33.98,32.09,2022-01-28,64172
381,7038272.0,33.1022,33.1,33.21,33.55,32.39,2022-01-31,58175
382,9075608.0,34.4727,33.015,34.71,34.99,32.61,2022-02-01,79149
383,6537582.0,34.458,34.76,34.77,34.905,33.82,2022-02-02,54882
384,6909153.0,34.5008,34.375,34.54,35.145,33.9,2022-02-03,54447
385,10324851.0,35.2134,35.0513,34.49,36.46,34.405,2022-02-04,80362
386,7646994.0,34.0674,34.18,34.09,34.78,33.28,2022-02-07,58506
387,10434403.0,32.9687,33.78,32.87,33.88,32.315,2022-02-08,79324
388,7593958.0,33.4096,32.73,33.43,33.91,32.7,2022-02-09,54653
389,8841762.0,33.8558,33.25,33.46,34.6101,33.13,2022-02-10,69416
390,12781106.0,34.0344,33.64,34.14,34.455,33.36,2022-02-11,88440
391,12322267.0,32.4528,33.855,32.14,34.16,31.94,2022-02-14,88944
392,6885411.0,31.9417,31.05,32.23,32.3765,30.9035,2022-02-15,61042
393,7334699.0,32.7511,32.425,32.4,33.23,31.975,2022-02-16,57974
394,6808519.0,32.574,32.27,32.39,33.24,32.095,2022-02-17,58967
395,8774344.0,31.9839,31.81,32.16,32.37,31.42,2022-02-18,68966
396,14908239.0,31.4007,33.015,31.04,33.24,30.43,2022-02-22,106199
397,10600279.0,31.2349,31.44,30.83,32.275,30.65,2022-02-23,79417
398,14283808.0,31.4226,31.13,32.31,32.45,29.95,2022-02-24,115469
399,9284098.0,33.0387,32.14,33.67,33.735,32.13,2022-02-25,76795
400,12942475.0,34.9919,33.45,35.63,35.67,33.31,2022-02-28,87478
401,15356930.0,37.0833,36.29,37.29,37.6398,35.99,2022-03-01,115053
402,12209004.0,38.1554,38.0,37.87,39.17,37.21,2022-03-02,100351
403,11157171.0,37.9116,37.19,38.28,38.29,37.11,2022-03-03,86677
404,14544823.0,38.7709,38.44,39.48,39.73,37.9,2022-03-04,115532
405,15962132.0,38.7092,39.91,37.92,40.56,37.33,2022-03-07,132880
406,16485207.0,39.2426,39.13,38.63,41.2,37.46,2022-03-08,144464
407,13634711.0,37.9218,36.99,38.7,38.895,36.36,2022-03-09,125750
408,10803970.0,39.2143,39.06,40.04,40.2,38.24,2022-03-10,100652
409,8395131.0,39.5338,39.56,39.05,40.15,39.0,2022-03-11,87418
410,11775875.0,37.5104,38.01,37.58,38.49,36.44,2022-03-14,86929
411,11132679.0,36.033,35.57,36.7,36.84,34.795,2022-03-15,92480
412,10542422.0,36.6643,36.8,36.85,37.13,35.89,2022-03-16,88346
413,9280797.0,39.0394,37.82,39.43,39.85,37.62,2022-03-17,85472
414,11795037.0,39.0843,39.14,39.11,39.38,38.64,2022-03-18,70468
415,8093556.0,40.8356,40.13,40.88,41.73,40.05,2022-03-21,72285
416,7202860.0,40.5135,40.68,40.52,41.28,39.8462,2022-03-22,61392
417,8012920.0,40.792,41.4,40.71,41.74,40.3,2022-03-23,68041
418,5551712.0,40.9383,40.8,40.78,41.725,40.35,2022-03-24,48551
419,5891364.0,41.3751,40.44,41.53,42.09,40.24,2022-03-25,55502
420,7191117.0,39.724,40.5,39.85,40.5,38.93,2022-03-28,66596
421,7534484.0,39.9856,38.88,40.96,40.97,38.52,2022-03-29,72456
422,9015751.0,41.2134,41.45,41.2,42.36,40.68,2022-03-30,58743
423,7934454.0,41.8821,41.06,41.33,42.77,40.8,2022-03-31,69069
424,5005443.0,42.2542,41.415,42.22,42.69,41.415,2022-04-01,58379
425,6946894.0,42.8566,43.0,42.98,43.69,42.27,2022-04-04,61544
426,7330072.0,42.4348,43.23,41.69,43.88,41.58,2022-04-05,60140
427,7368103.0,41.071,41.9,40.81,42.24,40.36,2022-04-06,65597
428,8406665.0,40.3916,41.57,41.0,41.91,39.3629,2022-04-07,71512
429,6628067.0,42.4689,41.37,43.02,43.395,41.3,2022-04-08,59100
430,9983146.0,41.6152,42.36,41.07,42.44,40.73,2022-04-11,74060
431,5817489.0,42.6628,41.98,42.18,43.255,41.95,2022-04-12,59670
432,6519518.0,43.3513,42.85,43.61,43.99,42.13,2022-04-13,62856
433,5117043.0,43.7333,43.37,43.68,44.28,43.32,2022-04-14,46464
434,10373428.0,44.1318,44.11,43.98,44.99,43.46,2022-04-18,76604
435,6837106.0,44.564,43.55,44.39,45.2194,43.46,2022-04-19,67111
436,8777227.0,44.3914,44.43,44.33,45.15,43.945,2022-04-20,72165
437,9915362.0,43.1094,44.89,42.19,45.22,41.6833,2022-04-21,72467
438,8827480.0,41.3176,41.78,40.71,42.69,40.47,2022-04-22,86405
439,10373280.0,38.5033,39.08,39.08,39.35,36.98,2022-04-25,87236
440,9979717.0,39.0855,39.2,38.62,39.97,38.495,2022-04-26,71603
441,10210222.0,39.5789,38.84,39.97,40.33,38.11,2022-04-27,79334
442,7272669.0,40.5032,40.48,41.45,41.975,38.925,2022-04-28,65296
443,12974531.0,41.4962,41.54,40.93,42.6271,40.6699,2022-04-29,79524
444,10677813.0,40.1405,40.3125,40.61,41.1,39.1775,2022-05-02,103539
445,9096210.0,42.1526,40.64,42.52,42.955,40.58,2022-05-03,93426
446,10228605.0,43.5741,43.975,45.2,45.27,42.21,2022-05-04,83368
447,15617237.0,42.0928,44.83,41.3,45.25,40.68,2022-05-05,131074
448,9499833.0,42.8575,41.98,44.11,44.1699,41.13,2022-05-06,97443
449,13347565.0,39.3774,43.125,37.53,43.125,37.35,2022-05-09,128532
450,11971827.0,37.5607,38.21,37.38,39.48,36.121,2022-05-10,95436
451,10243275.0,39.2152,38.39,38.3,40.595,38.05,2022-05-11,93700
452,10293582.0,37.8527,37.88,38.03,39.03,36.87,2022-05-12,93561
453,8755155.0,41.0027,39.26,41.15,41.92,39.25,2022-05-13,79972
454,9127814.0,42.5811,41.36,42.41,43.38,41.26,2022-05-16,81343
455,6472196.0,42.9646,42.87,43.14,43.46,42.39,2022-05-17,66848
456,8696436.0,41.0697,43.41,40.45,43.48,39.78,2022-05-18,71683
457,7227409.0,40.8038,39.48,40.82,41.9,39.33,2022-05-19,77799
458,8298525.0,41.2997,41.08,41.66,42.3,40.23,2022-05-20,78941
459,8510515.0,43.4604,42.33,44.15,44.365,41.87,2022-05-23,81698
460,7953427.0,43.663,43.41,43.62,44.46,43.07,2022-05-24,78582
461,7895119.0,44.9001,43.51,45.55,45.575,43.51,2022-05-25,74868
462,9513943.0,46.1953,46.07,45.84,46.89,45.58,2022-05-26,84131
463,9157000.0,46.7463,45.7,47.62,47.64,45.52,2022-05-27,91333
464,37978516.0,47.3933,49.73,47.01,50.46,46.2,2022-05-31,153494
465,9252602.0,47.7629,48.03,47.62,48.97,46.5,2022-06-01,85969
466,6671294.0,47.6336,47.14,47.47,48.4,46.8,2022-06-02,67005
467,5009387.0,47.9698,47.4,48.3,48.49,47.31,2022-06-03,55083
468,5524307.0,48.3474,48.92,48.55,49.07,47.6,2022-06-06,50975
469,10390868.0,51.0312,48.12,51.39,51.9215,48.06,2022-06-07,84193
470,7689351.0,51.2895,51.75,51.17,51.95,50.86,2022-06-08,71168
471,6461791.0,50.7677,50.65,50.04,51.63,50.02,2022-06-09,59979
472,6435794.0,48.6698,49.14,48.81,49.82,47.72,2022-06-10,68689
473,9843006.0,45.3951,46.47,45.57,46.535,43.9,2022-06-13,94528
474,7751907.0,46.3962,46.6,46.0,47.66,44.985,2022-06-14,86289
475,7478040.0,45.6892,46.065,45.63,46.5,44.35,2022-06-15,82551
476,9135088.0,42.1124,44.05,41.76,44.33,41.1631,2022-06-16,89679
477,16283087.0,39.3649,41.775,39.22,41.84,38.16,2022-06-17,108590
478,9495024.0,40.197,39.815,40.35,41.14,39.04,2022-06-21,87248
479,9695018.0,37.7716,37.63,37.5,39.015,37.23,2022-06-22,85646
480,9729217.0,36.5867,37.76,36.21,38.44,35.42,2022-06-23,98593
481,9966400.0,36.8634,36.93,36.45,37.88,36.255,2022-06-24,74159
482,11187134.0,37.5932,37.1681,37.47,38.17,36.605,2022-06-27,89013
483,9121059.0,38.7309,38.89,38.77,39.85,37.92,2022-06-28,77471
484,8867661.0,37.0252,39.41,36.1,39.78,35.93,2022-06-29,78023
485,8202287.0,35.1781,35.1,34.9,36.12,34.48,2022-06-30,70194
486,5861234.0,34.8771,35.22,35.35,35.72,33.76,2022-07-01,53184
487,8300748.0,32.8615,34.098,32.73,34.36,32.12,2022-07-05,78292
488,9824267.0,31.8445,32.16,32.01,33.28,30.69,2022-07-06,89308
489,8409434.0,34.3184,33.19,34.51,35.025,33.0001,2022-07-07,71562
490,7607314.0,34.8342,35.465,34.85,35.58,34.13,2022-07-08,63641
491,5910790.0,34.2427,34.18,34.21,35.0,33.52,2022-07-11,58759
492,11259493.0,32.6708,32.74,32.43,33.45,32.28,2022-07-12,83230
